City_ID,City,Country,Lat,Lng,Max Temp,Humidity (%),Cloudiness (%),Wind Speed,Current Description
275,Pevek,RU,69.7008,170.3133,39.99,64,94,4.0,overcast clouds
276,Talnakh,RU,69.4865,88.3972,74.21,31,100,11.63,overcast clouds
277,Ferrandina,IT,40.5012,16.4547,77.05,50,0,19.57,clear sky
278,Mattru,SL,7.6244,-11.8332,73.49,97,100,2.15,overcast clouds
279,Narsaq,GL,60.9167,-46.05,48.42,79,100,5.77,overcast clouds
280,Oistins,BB,13.0667,-59.5333,80.69,74,20,24.16,few clouds
281,High Level,CA,58.5169,-117.136,53.71,100,100,5.75,light rain
282,Zeya,RU,53.75,127.2667,82.49,28,100,8.46,overcast clouds
283,Tortoli,IT,39.9256,9.6572,76.82,36,0,9.22,clear sky
284,Netivot,IL,31.4222,34.5886,83.61,50,0,9.44,clear sky
285,Sakaiminato,JP,35.55,133.2333,73.33,68,40,17.27,scattered clouds
286,Miragoane,HT,18.4423,-73.0876,79.57,76,83,1.9,broken clouds
287,Chara,RU,56.9064,118.2631,63.86,50,100,10.54,light rain
288,Ouadda,CF,8.0777,22.4007,76.53,77,32,4.81,scattered clouds
289,Sault Sainte Marie,CA,46.5168,-84.3333,50.56,96,40,8.05,scattered clouds
290,Sisimiut,GL,66.9395,-53.6735,36.5,80,71,17.07,broken clouds
291,Aykhal,RU,66.0,111.5,59.95,49,19,13.53,light rain
292,Klaksvik,FO,62.2266,-6.589,49.12,94,100,16.49,light rain
293,Acarau,BR,-2.8856,-40.12,74.35,90,91,7.96,overcast clouds
294,Pavelets,RU,53.7883,39.246,67.5,72,89,7.0,overcast clouds
295,Shabo,UA,46.1326,30.386,75.7,59,100,14.9,overcast clouds
296,Chuy,UY,-33.6971,-53.4616,43.5,85,2,10.8,clear sky
297,Isfana,KG,39.8386,69.5306,68.56,51,100,8.25,light rain
298,Coquimbo,CL,-29.9533,-71.3436,51.53,87,100,5.75,overcast clouds
299,Kyshtovka,RU,56.555,76.6271,71.26,67,99,13.0,light rain
300,Santa Rosa,PH,14.3122,121.1114,91.38,68,45,3.94,scattered clouds
301,Pundaguitan,PH,6.3711,126.1689,84.38,70,73,9.06,broken clouds
302,Jam Sahib,PK,26.2958,68.6292,98.62,33,1,22.75,clear sky
303,Formosa,AR,-26.1775,-58.1781,39.18,93,0,2.3,clear sky
304,Pueblo Bello,CO,8.2041,-76.526,72.45,97,100,5.14,overcast clouds
305,Baykit,RU,61.67,96.37,71.82,36,100,10.27,overcast clouds
306,Mananjary,MG,-21.2167,48.3333,69.49,80,100,5.21,light rain
307,Nova Odesa,UA,47.3078,31.7851,81.3,43,59,11.74,broken clouds
308,Vuktyl,RU,63.8567,57.3094,56.88,46,20,18.7,few clouds
309,Anadyr,RU,64.75,177.4833,41.5,65,0,13.42,clear sky
310,Broken Hill,AU,-31.95,141.4333,54.36,56,6,10.8,clear sky
311,Agadez,NE,19.75,10.25,93.36,16,35,15.84,scattered clouds
312,Hopewell,US,37.3043,-77.2872,70.45,86,100,4.45,overcast clouds
313,Gunjur,GM,13.2019,-16.7339,75.27,94,40,4.61,scattered clouds
314,Mae Sai,TH,20.4335,99.8762,78.93,90,100,2.62,overcast clouds
315,Vostok,RU,46.4856,135.8833,69.62,39,3,5.08,clear sky
316,Kavieng,PG,-2.5744,150.7967,83.08,75,27,10.8,light rain
317,Bodo,NO,67.28,14.405,52.65,91,100,12.66,overcast clouds
318,Inirida,CO,3.8653,-67.9239,71.71,99,100,3.83,moderate rain
319,College,US,64.8569,-147.8028,62.92,50,75,12.66,broken clouds
320,Chabahar,IR,25.2919,60.643,88.5,68,0,16.89,clear sky
321,Kaeo,NZ,-35.1,173.7833,60.33,83,5,17.52,clear sky
322,Padang,ID,-0.9492,100.3543,86.05,65,100,6.24,overcast clouds
323,Nanchang,CN,28.6833,115.8833,71.28,91,100,7.61,overcast clouds
324,Bintulu,MY,3.1667,113.0333,88.21,62,40,3.44,scattered clouds
325,Lata,PT,40.1629,-8.3327,64.08,65,87,1.43,overcast clouds
326,Alta Floresta,BR,-9.8756,-56.0861,65.14,87,38,4.25,scattered clouds
327,Bunia,CD,1.5667,30.25,72.03,78,100,4.54,light rain
328,Bonnyville,CA,54.2668,-110.735,54.72,91,98,5.37,overcast clouds
329,Gazojak,TM,41.1875,61.4036,85.91,19,1,8.9,clear sky
330,Hasaki,JP,35.7333,140.8333,70.29,84,84,20.98,broken clouds
331,Sirathu,IN,25.65,81.3167,113.05,14,3,15.37,clear sky
332,Altay,CN,47.8667,88.1167,87.4,23,100,6.69,overcast clouds
333,Pisco,PE,-13.7,-76.2167,55.45,94,75,4.61,mist
